filename,num_edges,num_vertices,graph_density,num_colors_used_dsatur,dsatur_time,num_colors_used_sat,sat_time_matched_with_dsatur,sat_time,sat_best_solution_iteration_time
school1_nsh.col,14612.0,352.0,0.2365319865319865,26.0,0.18518340000009628,14.0,1.2658330599981127,3.3926427599988527,0.08746108000050294
wap01a.col,110871.0,2368.0,0.0395610677217141,46.0,9.845428160001756,45.0,39.964815280001496,53.59542444000108,13.630530880000151
wap02a.col,111742.0,2464.0,0.0368248783291414,46.0,10.434048220001568,43.0,10.114006660001177,50.90018540000019,14.946315099998902
wap03a.col,286722.0,4730.0,0.0256366077332209,56.0,60.37786989999877,50.0,9.821352520000072,71.63512272000226,8.552823440001522
wap04a.col,294902.0,5231.0,0.0215586372314189,47.0,69.97126515999553,47.0,75.95653349999921,75.95653349999921,31.10184487999795
wap05a.col,43081.0,905.0,0.1053170684007236,50.0,1.3796215599999413,50.0,2.2394727999999304,2.2394727999999304,2.235894580000604
wap06a.col,43571.0,947.0,0.0972716780039782,48.0,1.4420912599991424,42.0,1.1161005400019348,13.537172280001688,1.7964896199977374
wap07a.col,103368.0,1809.0,0.0632090286032962,46.0,7.032150620000903,43.0,14.315113799998652,38.840418079998926,12.610554660002526
wap08a.col,104176.0,1870.0,0.059613794445255094,44.0,7.399123539999709,43.0,28.972754199999326,38.15235552000085,9.179531680000945
will199GPIA.col,7065.0,701.0,0.027601385775422805,7.0,0.26297108000144365,7.0,0.08746908000175604,0.08746908000175604,0.0230830400003469
zeroin.i.1.col,4100.0,211.0,0.5206349206349207,49.0,0.01978745999949748,49.0,0.10235665999935004,0.10235665999935004,0.10199515999847783
zeroin.i.2.col,3541.0,211.0,0.2891556426588273,30.0,0.023850479999964543,30.0,0.05111660000111438,0.05111660000111438,0.050759719999041365
zeroin.i.3.col,3540.0,206.0,0.2890739833414992,30.0,0.02407935999945034,30.0,0.05156558000162472,0.05156558000162472,0.05120827999780882
